SuperCategory,Category,Subcategory,QuestionID,QuestionText,ResponseID,ResponseText
revamp,Breast Milk,breastfeeding practice,15,बेबी को कितने देर तक मां का फिडॉ कराना चाहिए,69,"""After delivery, for 6 months, you must not feed the baby anything else such as. water, honey, gripe water, cows milk, goats milk etc.
this leads to vomitting and diarhoea in children. Breastfeed your baby every 2 - 3 hours.for 20 minutes each time, both breasts.this is all a baby needs for its growth, increase in weight , total well being"""
revamp,Breast Milk,breastfeeding practice,15,बेबी को कितने देर तक मां का फिडॉ कराना चाहिए,70,"Feed the baby every 2-3 hours. And burp the baby well before putting him down to sleep. make sure to feed at night as well. Breastmilk is very good for the baby; it's full of nutrients that promote growth and strength. Feed the baby only breastmilk from just after delivery up to 6 months of age. Do not feed the baby cow's milk, honey or sugar water. The baby's tummy isn't ready to handle other foods! The baby must be given mother’s first thick yellow milk. It is good for the baby's growth and helps fight infections. Breastfeed the baby on demand, at least every 2- 3 hours, even during the night time. Even if the mother or baby is unwell, she should continue to breastfeed the baby. Breastfeeding prevents illnesses and will not make the baby sick. -burp your baby: Hold the baby over your shoulder Take care that the head of the baby is turned outward and the baby can breathe properly Pat over the baby’s back gently or rub the back from upwards to downwards Keep in this position till the baby is able to burp!"
revamp,Breast Milk,breastfeeding practice,15,बेबी को कितने देर तक मां का फिडॉ कराना चाहिए,71,"After delivery, for 6 months, you must not feed the baby anything else such as. water, honey, gripe water, cows milk, goats milk etc. 
this leads to vomitting and diarhoea in children. Breastfeed your baby every 2 - 3 hours.for 20 minutes each time, both breasts.this is all a baby needs for its growth, increase in weight , total well being
1. hold the baby close to the mother's chest. mother shouldn't bend forward but lift the baby close to her. 2. wake the baby up by touching the feet and cheeks 3. touch the baby's cheek close to the lips 4. bay will wide-open the mouth. as the baby opens the mouth, help the baby take the whole of the areola not just the nipple. 5. let the baby slowly suck. if the baby sleeps in between, wake-up by touching the feet or rubbing the head gently."
revamp,Breast Milk,breastfeeding practice,15,बेबी को कितने देर तक मां का फिडॉ कराना चाहिए,72,"Yes, feed on each breast for 20 minutes and burp the baby before switching"
revamp,Breast Milk,no milk,16,"this is my first delivery, its been 1 week after delivery milk is not coming",73,"""After a week if you are still not producing milk we encourage you to go to the doctor to seek help.
Along with this, continue to help the baby latch on to the breast and feed every 1 -2 hours.
The suckling of the baby improves milk production 
Continue message


It's also important that the mother eats well 
Add pnc diet and supplementation for mother"""
revamp,Breast Milk,no milk,16,"this is my first delivery, its been 1 week after delivery milk is not coming",74,"""After c-section, it takes sometimes even up to a day for milk prediction. Dont worry. feed the little yellow secretion that is coming out. this is enough for the baby. try to latch the kid on every 1 -2 hours. as the baby will suckle, the milk production will begin to happen. To increase production of milk it is very important that the mother eats a well balanced diet that includes all colours of fruits and vegetables and rice and chapati more than she would eat during delivery - this is required, please do not restrict the diet. and most importantly drink lots of water (8-10 glasses a day atleast )
if you still face a problem, speak to the doctor they will give you a medication"""
revamp,Breast Milk,no milk,16,"this is my first delivery, its been 1 week after delivery milk is not coming",75,"you must feed the baby the yellow milk that is being produced. You must check with the doctor whether you can initiate breastfeeding or not. if the doctor recommends hand expression of milk kindly do so every few hours to increase milk production. you must eat a healthy nutritous diet for the production of milk and drink lots of water. since your baby is in the ICU, speak to the doctor about this and understand the above."
revamp,Breast Milk,no milk,16,"this is my first delivery, its been 1 week after delivery milk is not coming",61,"""
we highly recommend that you try feeding the baby every 2-3 hours. Initiating spoon feeding early on would lead to never taking to breastfeeding. Remember that your child needs to be fed only breastmilk for 6 months.
feeding with a spoon might lead to the child not being fed breastmilk for the entire of 6 months period.this is not good.
Try your best to breastfeed the child with the technique mentioned here. You can also ask an Asha in your anganwadi to help you.
Breastfeeding techniques. 
1. hold the baby close to the mother's chest. mother shouldn't bend forward but lift the baby close to her. 2. wake the baby up by touching the feet and cheeks 3. touch the baby's cheek close to the lips 4. bay will wide-open the mouth. as the baby opens the mouth, help the baby take the whole of the areola not just the nipple. 5. let the baby slowly suck. if the baby sleeps in between, wake-up by touching the feet or rubbing the head gently."""
revamp,Breast Milk,no milk,16,"this is my first delivery, its been 1 week after delivery milk is not coming",76,"""Why will the mothers milk just stop like that?
This does not happen.
Feeding the mother a well balanced nutritious diet with no restrictions and lots of water will ensure that there is sufficient milk.
Make sure to feed the child every 2-3 hours."""
revamp,Breast Milk,breastfeeding technique,17,Whether lying down and feeding the baby is wrong,77,"""the best way to feed a baby is while sitting down and using a pillow to support your back as well as the baby. This prevents the mother from straining her neck, back and the baby can have a good feed.
However, if the mother has delivered via c section and it is very painful to sit up and feed the baby, you may do so by lying on your side and feeding the baby. The most important thing is to ensure that the baby's nose does not get covered. After feeding the baby, burp the baby well.do not keep the baby lying down"""
revamp,Breast Milk,complementary (gripe water/ janam gutti / ceralac / lactogen etc),18,20days baby Nestle lactogen papuge est kodabeku Yede Jasti gaya agidarinda halu kodalu sadyavaguttella.docter heliddarinda nestle lactogen kodabekagide,78,"It is best to give only mother's milk to the baby. Giving anything else increases the chances of other problems like diarrhoea, indigestion in babies. If the doctor has adviced some formula milk, it would be better to discuss with that doctor if the baby has problem with the powder milk"
revamp,Breast Milk,complementary (gripe water/ janam gutti / ceralac / lactogen etc),18,20days baby Nestle lactogen papuge est kodabeku Yede Jasti gaya agidarinda halu kodalu sadyavaguttella.docter heliddarinda nestle lactogen kodabekagide,79,"""Please do not feed the baby ceralac or anything else till the baby is 6 months old.
Your baby will get all the nutrition it needs from breastmilk
( Add ebf )"""
revamp,Breast Milk,complementary (gripe water/ janam gutti / ceralac / lactogen etc),18,20days baby Nestle lactogen papuge est kodabeku Yede Jasti gaya agidarinda halu kodalu sadyavaguttella.docter heliddarinda nestle lactogen kodabekagide,80,"""""""We do not recommend the use of gripe water or any other topical feeds for your baby such as water, honey, cows milk etc.this could cause vomitting and diarrhoea in children.
Breastfeed your baby every 2-3 hours for 20 min atleast each time, on both breasts
This is all your baby needs for it's growth, increase of weight and total well being."""""""
